block_id,direction_id,route_id,trip_headsign,shape_id,service_id,trip_bikes_allowed,trip_id,trip_short_name
1267682,0,10148,Broad and Washington,46712,1,2,94-0-46,
1267678,0,10148,Broad and Washington,46712,1,2,94-0-47,
1267679,0,10148,Broad and Washington,46712,1,2,94-0-48,
1267683,0,10148,Station,46715,1,2,94-0-49,
1267684,0,10148,Broad and Washington,46712,1,2,94-0-50,
1267681,0,10148,Broad and Washington,46712,1,2,94-0-51,
1267676,0,10148,Broad and Washington,46712,1,2,94-0-52,
1267682,0,10148,Broad and Washington,46712,1,2,94-0-53,
1267685,0,10148,Broad and Washington,46712,1,2,94-0-54,
1267679,0,10148,Broad and Washington,46712,1,2,94-0-55,
1267684,0,10148,Broad and Washington,46712,1,2,94-0-56,
1267681,0,10148,Broad and Washington,46712,1,2,94-0-57,
1267686,0,10148,Broad and Washington,46712,1,2,94-0-58,
1267682,0,10148,Broad and Washington,46712,1,2,94-0-59,
1267685,0,10148,Broad and Washington,46712,1,2,94-0-60,
1267684,0,10148,Broad and Washington,46712,1,2,94-0-61,
1267686,0,10148,Broad and Washington via Business Park,46713,1,2,94-0-62,
1267685,0,10148,Broad and Washington,46712,1,2,94-0-63,
1267684,0,10148,Broad and Washington,46712,1,2,94-0-64,
1267686,0,10148,Broad and Washington,46712,1,2,94-0-65,
1267685,0,10148,Broad and Washington,46712,1,2,94-0-66,
1267686,0,10148,Broad and Washington,46712,1,2,94-0-67,
1267674,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-1,
1267676,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-2,
1267677,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-3,
1267678,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-4,
1267679,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-5,
1267674,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-6,
1267680,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-7,
1267681,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-8,
1267675,1,10148,New Orleans Regional Business Park,46717,1,2,94-1-9,
1267676,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-10,
1267677,1,10148,New Orleans Regional Business Park,46717,1,2,94-1-11,
1267678,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-12,
1267679,1,10148,New Orleans Regional Business Park,46717,1,2,94-1-13,
1267674,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-14,
1267680,1,10148,New Orleans Regional Business Park,46717,1,2,94-1-15,
1267681,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-16,
1267675,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-17,
1267676,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-18,
1267678,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-19,
1267679,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-20,
1267674,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-21,
1267681,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-22,
1267675,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-23,
1267676,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-24,
1267678,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-25,
1267679,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-26,
1267674,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-27,
1267681,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-28,
1267675,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-29,
1267676,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-30,
1267678,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-31,
1267679,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-32,
1267674,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-33,
1267681,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-34,
1267675,1,10148,New Orleans Regional Business Park,46718,1,2,94-1-35,
1267682,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-36,
1267676,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-37,
1267678,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-38,
1267679,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-39,
1267683,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-40,
1267674,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-41,
1267681,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-42,
1267675,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-43,
1267676,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-44,
1267682,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-45,
1267678,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-46,
1267679,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-47,
1267683,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-48,
1267684,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-49,
1267681,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-50,
1267676,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-51,
1267682,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-52,
1267685,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-53,
1267679,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-54,
1267684,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-55,
1267681,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-56,
1267686,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-57,
1267682,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-58,
1267685,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-59,
1267684,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-60,
1267686,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-61,
1267685,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-62,
1267684,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-63,
1267686,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-64,
1267685,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-65,
1267686,1,10148,Michoud Blvd. at Chef Menteur,46716,1,2,94-1-66,
1267711,0,10149,Canal Street via General DeGaulle,46719,1,2,100-0-1,
1267711,0,10149,Canal Street via General DeGaulle,46719,1,2,100-0-2,
1267711,0,10149,Canal Street via General DeGaulle,46719,1,2,100-0-3,
1267711,1,10149,Algiers via General Myers Ave. & General DeGaulle Drive,46720,1,2,100-1-1,
1267711,1,10149,Algiers via General Myers Ave. & General DeGaulle Drive,46720,1,2,100-1-2,
1267711,1,10149,Algiers via General Myers Ave. & General DeGaulle Drive,46720,1,2,100-1-3,
1267715,0,10150,Canal Street via O'Keefe Ave. and Loyola Ave.,46721,1,2,101-0-1,
1267715,0,10150,Canal Street via O'Keefe Ave. and Loyola Ave.,46721,1,2,101-0-2,
1267715,0,10150,Canal Street via O'Keefe Ave. and Loyola Ave.,46721,1,2,101-0-3,
1267715,0,10150,Canal Street via O'Keefe Ave. and Loyola Ave.,46721,1,2,101-0-4,
1267715,0,10150,Canal Street via O'Keefe Ave. and Loyola Ave.,46721,1,2,101-0-5,
1267715,0,10150,Canal Street via O'Keefe Ave. and Loyola Ave.,46721,1,2,101-0-6,
1267715,0,10150,Canal Street via O'Keefe Ave. and Loyola Ave.,46721,1,2,101-0-7,
1267715,0,10150,Canal Street via O'Keefe Ave. and Loyola Ave.,46721,1,2,101-0-8,
1267715,0,10150,Canal Street via O'Keefe Ave. and Loyola Ave.,46721,1,2,101-0-9,
1267715,0,10150,Canal Street via O'Keefe Ave. and Loyola Ave.,46721,1,2,101-0-10,
1267715,0,10150,Canal Street via O'Keefe Ave. and Loyola Ave.,46721,1,2,101-0-11,
1267715,0,10150,Canal Street via O'Keefe Ave. and Loyola Ave.,46721,1,2,101-0-12,
1267715,0,10150,Canal Street via O'Keefe Ave. and Loyola Ave.,46721,1,2,101-0-13,
1267715,0,10150,Canal Street via O'Keefe Ave. and Loyola Ave.,46721,1,2,101-0-14,
1267715,0,10150,Canal Street via O'Keefe Ave. and Loyola Ave.,46721,1,2,101-0-15,
1267715,0,10150,Canal Street via O'Keefe Ave. and Loyola Ave.,46721,1,2,101-0-16,
1267711,0,10150,Canal Street via O'Keefe Ave. and Loyola Ave.,46721,1,2,101-0-17,
1267711,0,10150,Canal Street via O'Keefe Ave. and Loyola Ave.,46721,1,2,101-0-18,
1267715,1,10150,Federal City via Algiers Point,46723,1,2,101-1-1,
1267715,1,10150,Federal City via Algiers Point,46723,1,2,101-1-2,
1267715,1,10150,Federal City via Algiers Point,46723,1,2,101-1-3,
1267715,1,10150,Federal City via Algiers Point,46723,1,2,101-1-4,
1267715,1,10150,Federal City via Algiers Point,46723,1,2,101-1-5,
1267715,1,10150,Federal City via Algiers Point,46723,1,2,101-1-6,
1267715,1,10150,Federal City via Algiers Point,46723,1,2,101-1-7,
1267715,1,10150,Federal City via Algiers Point,46723,1,2,101-1-8,
1267715,1,10150,Federal City via Algiers Point & UPT,46724,1,2,101-1-9,
1267715,1,10150,Federal City via Algiers Point & UPT,46724,1,2,101-1-10,
1267715,1,10150,Federal City via Algiers Point & UPT,46724,1,2,101-1-11,
1267715,1,10150,Federal City via Algiers Point & UPT,46724,1,2,101-1-12,
1267715,1,10150,Federal City via Algiers Point & UPT,46724,1,2,101-1-13,
1267715,1,10150,Federal City via Algiers Point & UPT,46724,1,2,101-1-14,
1267715,1,10150,Federal City via Algiers Point & UPT,46724,1,2,101-1-15,
1267711,1,10150,Federal City via Algiers Point & UPT,46724,1,2,101-1-16,
1267711,1,10150,Federal City via Algiers Point & UPT,46724,1,2,101-1-17,
1267719,0,10151,Canal St. via General Meyers Ave. & Delgado Comm. College/Federal City,46725,1,2,102-0-1,
1267720,0,10151,Canal St. via General Meyers Ave. & Delgado Comm. College/Federal City,46725,1,2,102-0-2,
1267719,0,10151,Canal St. via General Meyers Ave. & Delgado Comm. College/Federal City,46725,1,2,102-0-3,
1267720,0,10151,Canal St. via General Meyers Ave. & Delgado Comm. College/Federal City,46725,1,2,102-0-4,
1267719,0,10151,Canal St. via General Meyers Ave. & Delgado Comm. College/Federal City,46725,1,2,102-0-5,
1267720,0,10151,Canal St. via General Meyers Ave. & Delgado Comm. College/Federal City,46725,1,2,102-0-6,
1267719,0,10151,Canal St. via General Meyers Ave. & Delgado Comm. College/Federal City,46725,1,2,102-0-7,
1267720,0,10151,Canal St. via General Meyers Ave. & Delgado Comm. College/Federal City,46725,1,2,102-0-8,
1267719,0,10151,Canal St. via General Meyers Ave. & Delgado Comm. College/Federal City,46725,1,2,102-0-9,
1267720,0,10151,Canal St. via General Meyers Ave. & Delgado Comm. College/Federal City,46725,1,2,102-0-10,
1267719,0,10151,Canal St. via General Meyers Ave. & Delgado Comm. College/Federal City,46725,1,2,102-0-11,
1267720,0,10151,Canal St. via General Meyers Ave. & Delgado Comm. College/Federal City,46725,1,2,102-0-12,
1267719,0,10151,Canal St. via General Meyers Ave. & Delgado Comm. College/Federal City,46725,1,2,102-0-13,
1267720,0,10151,Canal St. via General Meyers Ave. & Delgado Comm. College/Federal City,46725,1,2,102-0-14,
1267719,0,10151,Canal St. via General Meyers Ave. & Delgado Comm. College/Federal City,46725,1,2,102-0-15,
1267720,0,10151,Canal St. via General Meyers Ave. & Delgado Comm. College/Federal City,46725,1,2,102-0-16,
1267719,0,10151,Canal St. via General Meyers Ave. & Delgado Comm. College/Federal City,46725,1,2,102-0-17,
1267720,0,10151,Canal St. via General Meyers Ave. & Delgado Comm. College/Federal City,46725,1,2,102-0-18,
1267719,0,10151,Canal St. via General Meyers Ave. & Delgado Comm. College/Federal City,46725,1,2,102-0-19,
1267720,0,10151,Canal St. via General Meyers Ave. & Delgado Comm. College/Federal City,46725,1,2,102-0-20,
1267719,0,10151,Canal St. via General Meyers Ave. & Delgado Comm. College/Federal City,46725,1,2,102-0-21,
1267720,0,10151,Canal St. via General Meyers Ave. & Delgado Comm. College/Federal City,46725,1,2,102-0-22,
1267719,0,10151,Canal St. via General Meyers Ave. & Delgado Comm. College/Federal City,46725,1,2,102-0-23,
1267720,0,10151,Canal St. via General Meyers Ave. & Delgado Comm. College/Federal City,46725,1,2,102-0-24,
1267719,0,10151,Canal St. via General Meyers Ave. & Delgado Comm. College/Federal City,46725,1,2,102-0-25,
1267720,0,10151,Canal St. via General Meyers Ave. & Delgado Comm. College/Federal City,46725,1,2,102-0-26,
1267719,0,10151,Canal St. via General Meyers Ave. & Delgado Comm. College/Federal City,46725,1,2,102-0-27,
1267720,0,10151,Canal St. via General Meyers Ave. & Delgado Comm. College/Federal City,46725,1,2,102-0-28,
1267719,1,10151,Algiers: Bennett St. via Delgado Comm. College/Federal City,46726,1,2,102-1-1,
1267720,1,10151,Algiers: Bennett St. via Delgado Comm. College/Federal City,46726,1,2,102-1-2,
1267719,1,10151,Algiers: Bennett St. via Delgado Comm. College/Federal City,46726,1,2,102-1-3,
1267720,1,10151,Algiers: Bennett St. via Delgado Comm. College/Federal City,46726,1,2,102-1-4,
1267719,1,10151,Algiers: Bennett St. via Delgado Comm. College/Federal City,46726,1,2,102-1-5,
1267720,1,10151,Algiers: Bennett St. via Delgado Comm. College/Federal City,46726,1,2,102-1-6,
1267719,1,10151,Algiers: Bennett St. via Delgado Comm. College/Federal City,46726,1,2,102-1-7,
1267720,1,10151,Algiers: Bennett St. via Delgado Comm. College/Federal City,46726,1,2,102-1-8,
1267719,1,10151,Algiers: Bennett St. via Delgado Comm. College/Federal City,46726,1,2,102-1-9,
1267720,1,10151,Algiers: Bennett St. via Delgado Comm. College/Federal City,46726,1,2,102-1-10,
1267719,1,10151,Algiers: Bennett St. via Delgado Comm. College/Federal City,46726,1,2,102-1-11,
1267720,1,10151,Algiers: Bennett St. via Delgado Comm. College/Federal City,46726,1,2,102-1-12,
1267719,1,10151,Algiers: Bennett St. via Delgado Comm. College/Federal City,46726,1,2,102-1-13,
1267720,1,10151,Algiers: Bennett St. via Delgado Comm. College/Federal City & UPT,46727,1,2,102-1-14,
1267719,1,10151,Algiers: Bennett St. via Delgado Comm. College/Federal City & UPT,46727,1,2,102-1-15,
1267720,1,10151,Algiers: Bennett St. via Delgado Comm. College/Federal City & UPT,46727,1,2,102-1-16,
1267719,1,10151,Algiers: Bennett St. via Delgado Comm. College/Federal City & UPT,46727,1,2,102-1-17,
1267720,1,10151,Algiers: Bennett St. via Delgado Comm. College/Federal City & UPT,46727,1,2,102-1-18,
1267719,1,10151,Algiers: Bennett St. via Delgado Comm. College/Federal City & UPT,46727,1,2,102-1-19,
1267720,1,10151,Algiers: Bennett St. via Delgado Comm. College/Federal City & UPT,46727,1,2,102-1-20,
1267719,1,10151,Algiers: Bennett St. via Delgado Comm. College/Federal City & UPT,46727,1,2,102-1-21,
1267720,1,10151,Algiers: Bennett St. via Delgado Comm. College/Federal City & UPT,46727,1,2,102-1-22,
1267719,1,10151,Algiers: Bennett St. via Delgado Comm. College/Federal City & UPT,46727,1,2,102-1-23,
1267720,1,10151,Algiers: Bennett St. via Delgado Comm. College/Federal City & UPT,46727,1,2,102-1-24,
1267719,1,10151,Algiers: Bennett St. via Delgado Comm. College/Federal City & UPT,46727,1,2,102-1-25,
1267720,1,10151,Algiers: Bennett St. via Delgado Comm. College/Federal City & UPT,46727,1,2,102-1-26,
1267727,0,10152,Canal Street via MacArthur Blvd.,46728,1,2,106-0-1,
1267728,0,10152,Canal Street via MacArthur Blvd.,46728,1,2,106-0-2,
1267729,0,10152,Canal Street via MacArthur Blvd.,46728,1,2,106-0-3,
1267727,0,10152,Canal Street via MacArthur Blvd.,46728,1,2,106-0-4,
1267728,0,10152,Canal Street via MacArthur Blvd.,46728,1,2,106-0-5,
1267729,0,10152,Canal Street via MacArthur Blvd.,46728,1,2,106-0-6,
1267730,0,10152,Canal Street via MacArthur Blvd.,46728,1,2,106-0-7,
1267731,0,10152,Canal Street via MacArthur Blvd.,46728,1,2,106-0-8,
1267730,0,10152,Canal Street via MacArthur Blvd.,46728,1,2,106-0-9,
1267731,0,10152,Canal Street via MacArthur Blvd.,46728,1,2,106-0-10,
1267727,1,10152,Algiers: Woodland Ave. and Tullis Ave. via MacArthur Blvd.,46729,1,2,106-1-1,
1267728,1,10152,Algiers: Woodland Ave. and Tullis Ave. via MacArthur Blvd.,46729,1,2,106-1-2,
1267729,1,10152,Algiers: Woodland Ave. and Tullis Ave. via MacArthur Blvd.,46729,1,2,106-1-3,
1267730,1,10152,Algiers: Woodland Ave. and Tullis Ave. via UPT,46730,1,2,106-1-4,
1267731,1,10152,Algiers: Woodland Ave. and Tullis Ave. via UPT,46730,1,2,106-1-5,
1267730,1,10152,Algiers: Woodland Ave. and Tullis Ave. via UPT,46730,1,2,106-1-6,
1267731,1,10152,Algiers: Woodland Ave. and Tullis Ave. via UPT,46730,1,2,106-1-7,
1267738,0,10153,Canal St. Ferry/Algiers Point,46733,1,2,108-0-1,
1267737,0,10153,Canal St. Ferry/Algiers Point via Wilty Terminal & MacArthur Blvd.,46731,1,2,108-0-2,
1267738,0,10153,Canal St. Ferry/Algiers Point via Wilty Terminal & MacArthur Blvd.,46731,1,2,108-0-3,
1267737,0,10153,Canal St. Ferry/Algiers Point via Wilty Terminal & MacArthur Blvd.,46731,1,2,108-0-4,
1267738,0,10153,Canal St. Ferry/Algiers Point via Wilty Terminal & MacArthur Blvd.,46731,1,2,108-0-5,
1267737,0,10153,Canal St. Ferry/Algiers Point via Wilty Terminal & MacArthur Blvd.,46731,1,2,108-0-6,
1267738,0,10153,Wilty Terminal and MacArthur Blvd.,46732,1,2,108-0-7,
1267740,0,10153,Canal St. Ferry/Algiers Point,46733,1,2,108-0-8,
1267739,0,10153,Canal St. Ferry/Algiers Point via Wilty Terminal & MacArthur Blvd.,46731,1,2,108-0-9,
1267740,0,10153,Canal St. Ferry/Algiers Point via Wilty Terminal & MacArthur Blvd.,46731,1,2,108-0-10,
1267739,0,10153,Canal St. Ferry/Algiers Point via Wilty Terminal & MacArthur Blvd.,46731,1,2,108-0-11,
1267740,0,10153,Canal St. Ferry/Algiers Point via Wilty Terminal & MacArthur Blvd.,46731,1,2,108-0-12,
1267739,0,10153,Canal St. Ferry/Algiers Point via Wilty Terminal & MacArthur Blvd.,46731,1,2,108-0-13,
1267740,0,10153,Canal St. Ferry/Algiers Point via Wilty Terminal & MacArthur Blvd.,46731,1,2,108-0-14,
1267739,0,10153,Wilty Terminal and MacArthur Blvd.,46732,1,2,108-0-15,
1267737,1,10153,Bennett St. and Berkley Dr. via MacArthur Blvd.,46735,1,2,108-1-1,
1267738,1,10153,Bennett St. & Berkely Dr. via Wilty Terminal and MacArthur Blvd.,46734,1,2,108-1-2,
1267737,1,10153,Bennett St. & Berkely Dr. via Wilty Terminal and MacArthur Blvd.,46734,1,2,108-1-3,
1267738,1,10153,Bennett St. & Berkely Dr. via Wilty Terminal and MacArthur Blvd.,46734,1,2,108-1-4,
1267737,1,10153,Bennett St. & Berkely Dr. via Wilty Terminal and MacArthur Blvd.,46734,1,2,108-1-5,
1267738,1,10153,Bennett St. & Berkely Dr. via Wilty Terminal and MacArthur Blvd.,46734,1,2,108-1-6,
1267737,1,10153,Wilty Terminal via L.B. Landry Avenue,46736,1,2,108-1-7,
1267739,1,10153,Bennett St. and Berkley Dr. via MacArthur Blvd.,46735,1,2,108-1-8,
1267740,1,10153,Bennett St. & Berkely Dr. via Wilty Terminal and MacArthur Blvd.,46734,1,2,108-1-9,
1267739,1,10153,Bennett St. & Berkely Dr. via Wilty Terminal and MacArthur Blvd.,46734,1,2,108-1-10,
1267740,1,10153,Bennett St. & Berkely Dr. via Wilty Terminal and MacArthur Blvd.,46734,1,2,108-1-11,
1267739,1,10153,Bennett St. & Berkely Dr. via Wilty Terminal and MacArthur Blvd.,46734,1,2,108-1-12,
1267740,1,10153,Bennett St. & Berkely Dr. via Wilty Terminal and MacArthur Blvd.,46734,1,2,108-1-13,
1267739,1,10153,Bennett St. & Berkely Dr. via Wilty Terminal and MacArthur Blvd.,46734,1,2,108-1-14,
1267740,1,10153,Wilty Terminal via L.B. Landry Avenue,46736,1,2,108-1-15,
1267745,0,10154,Canal Street via General DeGaulle Drive,46737,1,2,114-0-1,
1267746,0,10154,Canal Street via General DeGaulle Drive,46737,1,2,114-0-2,
1267745,0,10154,Canal Street via General DeGaulle Drive,46737,1,2,114-0-3,
1267746,0,10154,Canal Street via General DeGaulle Drive,46737,1,2,114-0-4,
1267745,0,10154,Canal Street via General DeGaulle Drive,46737,1,2,114-0-5,
1267746,0,10154,Canal Street via General DeGaulle Drive,46737,1,2,114-0-6,
1267745,0,10154,Canal Street via General DeGaulle Drive,46737,1,2,114-0-7,
1267746,0,10154,Canal Street via General DeGaulle Drive,46737,1,2,114-0-8,
1267745,0,10154,Canal Street via General DeGaulle Drive,46737,1,2,114-0-9,
1267746,0,10154,Canal Street via General DeGaulle Drive,46737,1,2,114-0-10,
1267745,0,10154,Canal Street via General DeGaulle Drive,46737,1,2,114-0-11,
1267746,0,10154,Canal Street via General DeGaulle Drive,46737,1,2,114-0-12,
1267745,0,10154,Canal Street via General DeGaulle Drive,46737,1,2,114-0-13,
1267746,0,10154,Canal Street via General DeGaulle Drive,46737,1,2,114-0-14,
1267745,0,10154,Canal Street via General DeGaulle Drive,46737,1,2,114-0-15,
